user_id,registration_date,investor_type,nationality,age_bracket,device_type,acquisition_channel,kyc_status
USR01778,2024-12-24,First-time,Indian Expat,26-32,Desktop,Paid Social,Verified
USR01779,2024-12-06,First-time,Pakistani Expat,33-40,Mobile,Referral,Pending
USR01780,2024-12-25,First-time,British Expat,51+,Mobile,Paid Social,Not Started
USR01781,2024-11-21,Returning,Indian Expat,41-50,Mobile,Email Campaign,Verified
USR01782,2024-10-15,Returning,Saudi,26-32,Mobile,Direct,Verified
USR01783,2025-01-30,First-time,British Expat,26-32,Desktop,Organic Search,Verified
USR01784,2025-01-21,First-time,Filipino Expat,41-50,Desktop,Direct,Pending
USR01785,2024-10-17,First-time,Saudi,26-32,Mobile,Paid Social,Pending
USR01786,2024-10-05,First-time,British Expat,41-50,Desktop,Direct,Verified
USR01787,2024-12-01,Returning,Other,33-40,Mobile,Referral,Verified
USR01788,2024-10-19,Returning,British Expat,18-25,Mobile,Paid Social,Verified
USR01789,2025-02-09,Returning,Indian Expat,41-50,Mobile,Paid Social,Verified
USR01790,2025-02-05,First-time,Emirati,51+,Desktop,Email Campaign,Verified
USR01791,2025-01-01,First-time,Other,51+,Desktop,Paid Social,Pending
USR01792,2024-10-24,First-time,Emirati,41-50,Tablet,Organic Search,Verified
USR01793,2024-10-28,Returning,British Expat,26-32,Mobile,Paid Social,Verified
USR01794,2025-01-02,First-time,Indian Expat,26-32,Desktop,Referral,Pending
USR01795,2025-02-14,First-time,Pakistani Expat,41-50,Desktop,Organic Search,Verified
USR01796,2025-01-01,Returning,Emirati,18-25,Desktop,Referral,Verified
USR01797,2025-03-05,Returning,Emirati,26-32,Desktop,Paid Social,Verified
USR01798,2025-01-29,First-time,Other,26-32,Mobile,Paid Social,Pending
USR01799,2024-12-30,Returning,Indian Expat,18-25,Desktop,Referral,Verified
USR01800,2024-10-27,First-time,Filipino Expat,33-40,Mobile,Organic Search,Not Started
USR01801,2024-12-12,First-time,Saudi,26-32,Desktop,Paid Social,Verified
USR01802,2024-12-02,Returning,Indian Expat,26-32,Mobile,Organic Search,Pending
USR01803,2025-02-22,Returning,Emirati,26-32,Mobile,Paid Social,Verified
USR01804,2025-02-02,First-time,Indian Expat,33-40,Mobile,Organic Search,Verified
USR01805,2025-02-21,First-time,Pakistani Expat,41-50,Mobile,Referral,Pending
USR01806,2025-02-25,First-time,Indian Expat,18-25,Mobile,Paid Social,Not Started
USR01807,2025-03-11,Returning,Pakistani Expat,51+,Desktop,Organic Search,Verified
USR01808,2024-10-28,First-time,Indian Expat,26-32,Mobile,Direct,Pending
USR01809,2025-01-02,First-time,Pakistani Expat,18-25,Mobile,Paid Social,Not Started
USR01810,2024-11-22,First-time,Pakistani Expat,26-32,Mobile,Referral,Pending
USR01811,2025-01-01,First-time,Indian Expat,26-32,Mobile,Direct,Pending
USR01812,2025-03-09,First-time,Emirati,33-40,Tablet,Paid Social,Verified
USR01813,2024-12-08,First-time,Pakistani Expat,26-32,Tablet,Referral,Verified
USR01814,2025-01-27,First-time,Saudi,51+,Desktop,Email Campaign,Pending
USR01815,2025-01-08,First-time,Saudi,41-50,Desktop,Organic Search,Not Started
USR01816,2024-12-14,First-time,British Expat,51+,Mobile,Paid Social,Not Started
USR01817,2025-02-13,First-time,Indian Expat,18-25,Desktop,Organic Search,Verified
USR01818,2025-02-22,First-time,Other,41-50,Mobile,Paid Social,Pending
USR01819,2024-10-02,Returning,Indian Expat,33-40,Mobile,Referral,Verified
USR01820,2024-12-07,First-time,Saudi,26-32,Desktop,Organic Search,Verified
USR01821,2025-03-17,First-time,Saudi,41-50,Tablet,App Store,Pending
USR01822,2025-02-03,Returning,Other,51+,Mobile,Referral,Verified
USR01823,2025-01-18,First-time,Indian Expat,33-40,Mobile,Paid Social,Pending
USR01824,2025-02-20,Returning,Filipino Expat,41-50,Desktop,Organic Search,Verified
USR01825,2025-02-05,First-time,Indian Expat,33-40,Tablet,Referral,Verified
USR01826,2025-03-08,First-time,Saudi,18-25,Mobile,Organic Search,Not Started
USR01827,2024-10-01,Returning,British Expat,33-40,Desktop,Organic Search,Verified
USR01828,2025-02-14,First-time,Indian Expat,18-25,Mobile,Organic Search,Verified
USR01829,2025-03-29,Returning,Saudi,33-40,Mobile,Referral,Verified
USR01830,2025-02-18,Returning,Saudi,33-40,Desktop,Referral,Verified
USR01831,2024-10-20,Returning,Saudi,33-40,Mobile,Organic Search,Pending
USR01832,2025-02-01,First-time,Emirati,33-40,Desktop,Direct,Verified
USR01833,2025-03-14,Returning,Indian Expat,26-32,Desktop,Direct,Verified
USR01834,2024-11-21,First-time,Indian Expat,18-25,Mobile,Referral,Verified
USR01835,2025-02-23,Returning,Filipino Expat,26-32,Desktop,Direct,Verified
USR01836,2024-10-28,Returning,Filipino Expat,33-40,Desktop,Paid Social,Verified
USR01837,2025-01-20,Returning,British Expat,18-25,Desktop,Organic Search,Pending
USR01838,2024-12-20,Returning,Emirati,33-40,Desktop,Paid Social,Verified
USR01839,2024-12-11,First-time,Saudi,51+,Mobile,Direct,Not Started
USR01840,2025-01-26,First-time,Indian Expat,41-50,Desktop,Organic Search,Pending
USR01841,2024-11-12,Returning,Emirati,33-40,Mobile,Referral,Verified
USR01842,2025-02-22,First-time,British Expat,33-40,Mobile,Paid Social,Verified
USR01843,2024-10-11,First-time,Pakistani Expat,26-32,Mobile,Organic Search,Verified
USR01844,2024-12-03,First-time,Saudi,33-40,Mobile,Paid Social,Pending
USR01845,2025-01-13,Returning,Indian Expat,18-25,Tablet,Organic Search,Not Started
USR01846,2024-10-14,First-time,Indian Expat,33-40,Mobile,Paid Social,Verified
USR01847,2025-01-09,First-time,Indian Expat,41-50,Mobile,Referral,Pending
USR01848,2025-01-02,First-time,British Expat,18-25,Mobile,Referral,Not Started
USR01849,2024-12-28,Returning,Indian Expat,33-40,Mobile,Direct,Verified
USR01850,2025-01-13,Returning,Indian Expat,26-32,Mobile,Referral,Verified
USR01851,2024-11-19,Returning,Pakistani Expat,33-40,Tablet,Email Campaign,Verified
USR01852,2024-12-11,Returning,Indian Expat,26-32,Desktop,Referral,Verified
USR01853,2024-10-18,First-time,Emirati,33-40,Desktop,Paid Social,Not Started
USR01854,2024-10-26,First-time,Saudi,41-50,Mobile,Paid Social,Not Started
USR01855,2025-02-10,First-time,Other,33-40,Mobile,Paid Social,Not Started
USR01856,2024-11-04,First-time,Saudi,33-40,Mobile,Paid Social,Verified
USR01857,2024-11-04,Returning,Emirati,41-50,Mobile,Organic Search,Pending
USR01858,2024-11-02,Returning,Emirati,26-32,Desktop,App Store,Verified
USR01859,2025-03-17,First-time,Emirati,33-40,Mobile,Direct,Pending
USR01860,2025-01-31,First-time,British Expat,41-50,Mobile,Direct,Verified
USR01861,2024-12-02,Returning,Indian Expat,41-50,Mobile,Organic Search,Verified
USR01862,2025-02-28,Returning,Pakistani Expat,33-40,Mobile,Referral,Verified
USR01863,2025-02-27,First-time,Emirati,18-25,Mobile,Referral,Pending
USR01864,2024-11-12,Returning,Pakistani Expat,26-32,Desktop,Direct,Pending
USR01865,2025-01-18,First-time,Saudi,26-32,Desktop,Organic Search,Verified
USR01866,2025-01-04,First-time,Saudi,51+,Desktop,Organic Search,Verified
USR01867,2025-02-11,First-time,Indian Expat,51+,Mobile,Paid Social,Verified
USR01868,2025-01-13,Returning,Saudi,33-40,Desktop,Organic Search,Verified
USR01869,2025-02-25,First-time,British Expat,41-50,Mobile,Paid Social,Pending
USR01870,2025-03-20,First-time,Indian Expat,26-32,Mobile,Referral,Verified
USR01871,2024-10-03,First-time,Saudi,26-32,Desktop,Direct,Pending
USR01872,2025-03-01,First-time,Emirati,26-32,Mobile,Referral,Not Started
USR01873,2024-10-12,Returning,Indian Expat,26-32,Mobile,Referral,Verified
USR01874,2025-02-01,First-time,Indian Expat,33-40,Tablet,Paid Social,Pending
USR01875,2025-03-07,First-time,Saudi,26-32,Desktop,Direct,Verified
USR01876,2024-10-03,First-time,Indian Expat,26-32,Mobile,Direct,Not Started
USR01877,2025-02-07,Returning,Indian Expat,26-32,Mobile,Referral,Not Started
USR01878,2025-01-11,First-time,Indian Expat,33-40,Mobile,Organic Search,Verified
USR01879,2024-12-13,Returning,Emirati,41-50,Mobile,Referral,Verified
USR01880,2024-10-21,First-time,Indian Expat,33-40,Mobile,Paid Social,Verified
USR01881,2024-11-04,First-time,Indian Expat,26-32,Tablet,Paid Social,Verified
USR01882,2024-12-12,First-time,Emirati,33-40,Desktop,Direct,Not Started
USR01883,2025-03-17,First-time,Pakistani Expat,26-32,Mobile,Direct,Pending
USR01884,2024-12-05,First-time,Emirati,41-50,Desktop,Email Campaign,Verified
USR01885,2025-02-15,First-time,Indian Expat,26-32,Desktop,Paid Social,Verified
USR01886,2024-12-22,First-time,Saudi,33-40,Mobile,Organic Search,Verified
USR01887,2025-02-17,First-time,Saudi,26-32,Mobile,Direct,Verified
USR01888,2025-01-10,Returning,Saudi,33-40,Mobile,Direct,Verified
USR01889,2025-01-05,First-time,Emirati,26-32,Mobile,Paid Social,Pending
USR01890,2024-11-22,Returning,Indian Expat,41-50,Mobile,Organic Search,Verified
USR01891,2024-11-24,Returning,Emirati,51+,Desktop,Organic Search,Verified
USR01892,2024-12-18,Returning,Indian Expat,18-25,Mobile,Paid Social,Verified
USR01893,2025-01-17,First-time,Indian Expat,41-50,Desktop,Paid Social,Verified
USR01894,2025-03-17,Returning,Indian Expat,18-25,Desktop,Email Campaign,Verified
USR01895,2024-11-16,First-time,Other,18-25,Desktop,Email Campaign,Verified
USR01896,2025-02-09,Returning,Emirati,41-50,Desktop,Organic Search,Verified
USR01897,2024-12-27,First-time,Indian Expat,41-50,Desktop,Paid Social,Verified
USR01898,2024-12-11,Returning,Indian Expat,26-32,Mobile,Email Campaign,Verified
USR01899,2025-01-15,First-time,Indian Expat,51+,Mobile,Organic Search,Verified
USR01900,2024-11-11,First-time,Indian Expat,33-40,Mobile,Organic Search,Pending
USR01901,2025-03-11,First-time,Pakistani Expat,33-40,Tablet,Organic Search,Pending
USR01902,2025-02-04,First-time,Pakistani Expat,33-40,Mobile,Organic Search,Not Started
USR01903,2025-01-21,First-time,Emirati,26-32,Mobile,Paid Social,Verified
USR01904,2025-03-11,Returning,British Expat,26-32,Mobile,Referral,Pending
USR01905,2025-02-21,First-time,Saudi,26-32,Mobile,Paid Social,Not Started
USR01906,2025-02-06,First-time,Emirati,18-25,Mobile,Referral,Pending
USR01907,2024-10-08,First-time,Pakistani Expat,26-32,Mobile,Direct,Verified
USR01908,2025-01-07,First-time,Indian Expat,26-32,Mobile,Referral,Not Started
USR01909,2024-12-15,First-time,Indian Expat,51+,Desktop,Direct,Verified
USR01910,2025-02-10,First-time,Indian Expat,26-32,Desktop,Email Campaign,Verified
USR01911,2024-11-08,First-time,Emirati,18-25,Tablet,Email Campaign,Verified
USR01912,2025-01-21,Returning,Indian Expat,26-32,Desktop,Paid Social,Verified
USR01913,2025-03-07,First-time,Saudi,26-32,Desktop,Organic Search,Verified
USR01914,2025-02-04,Returning,Saudi,18-25,Mobile,Paid Social,Verified
USR01915,2024-10-28,First-time,Emirati,33-40,Mobile,App Store,Not Started
USR01916,2025-01-28,First-time,Indian Expat,41-50,Desktop,Referral,Not Started
USR01917,2025-01-13,Returning,Other,26-32,Mobile,Direct,Verified
USR01918,2025-02-16,First-time,Pakistani Expat,41-50,Tablet,Paid Social,Verified
USR01919,2025-01-02,First-time,Pakistani Expat,26-32,Desktop,Direct,Pending
USR01920,2024-12-29,Returning,Filipino Expat,51+,Mobile,Organic Search,Verified
USR01921,2024-12-22,Returning,Indian Expat,26-32,Mobile,Paid Social,Verified
USR01922,2024-10-17,First-time,Filipino Expat,26-32,Desktop,Organic Search,Pending
USR01923,2025-01-15,Returning,Emirati,51+,Desktop,Referral,Verified
USR01924,2024-11-27,First-time,Indian Expat,33-40,Tablet,Paid Social,Not Started
USR01925,2024-11-03,Returning,Pakistani Expat,33-40,Tablet,Organic Search,Verified
USR01926,2024-10-08,First-time,Indian Expat,33-40,Mobile,Paid Social,Verified
USR01927,2024-12-31,Returning,Pakistani Expat,41-50,Desktop,Paid Social,Verified
USR01928,2024-11-21,First-time,Indian Expat,41-50,Tablet,Paid Social,Verified
USR01929,2025-02-07,Returning,Pakistani Expat,18-25,Mobile,Paid Social,Verified
USR01930,2024-11-03,First-time,Emirati,18-25,Desktop,Organic Search,Not Started
USR01931,2024-10-08,Returning,Indian Expat,33-40,Desktop,Paid Social,Verified
USR01932,2024-10-28,First-time,Indian Expat,41-50,Mobile,Paid Social,Pending
USR01933,2024-10-12,First-time,Indian Expat,26-32,Mobile,Paid Social,Pending
USR01934,2025-01-10,First-time,Indian Expat,26-32,Tablet,Paid Social,Verified
USR01935,2024-10-30,First-time,Emirati,41-50,Mobile,Referral,Verified
USR01936,2025-01-15,First-time,Saudi,26-32,Desktop,Paid Social,Pending
USR01937,2025-01-20,Returning,Indian Expat,33-40,Mobile,Organic Search,Verified
USR01938,2025-01-07,First-time,Pakistani Expat,33-40,Mobile,Paid Social,Pending
USR01939,2025-03-13,Returning,British Expat,41-50,Desktop,Paid Social,Verified
USR01940,2024-12-26,First-time,Emirati,18-25,Desktop,Organic Search,Pending
USR01941,2024-10-28,First-time,Indian Expat,26-32,Desktop,Referral,Pending
USR01942,2025-03-01,First-time,Saudi,26-32,Desktop,Email Campaign,Verified
USR01943,2025-03-08,First-time,British Expat,33-40,Tablet,Paid Social,Not Started
USR01944,2025-01-14,Returning,Emirati,41-50,Mobile,Referral,Verified
USR01945,2025-01-13,First-time,Filipino Expat,26-32,Desktop,App Store,Verified
USR01946,2024-11-08,First-time,Filipino Expat,41-50,Mobile,Paid Social,Pending
USR01947,2024-12-25,First-time,Pakistani Expat,41-50,Desktop,Paid Social,Pending
USR01948,2025-01-08,First-time,Other,41-50,Mobile,Paid Social,Verified
USR01949,2025-03-25,First-time,Indian Expat,33-40,Mobile,Referral,Not Started
USR01950,2024-12-29,First-time,Indian Expat,41-50,Mobile,Email Campaign,Pending
USR01951,2025-01-17,Returning,Filipino Expat,33-40,Tablet,Organic Search,Not Started
USR01952,2024-11-19,First-time,Filipino Expat,26-32,Desktop,Paid Social,Verified
USR01953,2024-12-04,Returning,Indian Expat,26-32,Mobile,Organic Search,Verified
USR01954,2024-10-16,Returning,British Expat,41-50,Mobile,Organic Search,Verified
USR01955,2025-03-22,First-time,Indian Expat,33-40,Mobile,Referral,Pending
USR01956,2025-03-13,First-time,Indian Expat,26-32,Mobile,Paid Social,Verified
USR01957,2025-01-05,Returning,British Expat,18-25,Desktop,Email Campaign,Verified
USR01958,2025-01-19,Returning,Emirati,41-50,Tablet,Email Campaign,Verified
USR01959,2025-01-29,Returning,Emirati,33-40,Mobile,Referral,Verified
USR01960,2024-12-26,First-time,Other,51+,Mobile,Paid Social,Verified
USR01961,2025-03-03,First-time,Emirati,33-40,Desktop,Paid Social,Pending
USR01962,2025-02-17,Returning,Indian Expat,41-50,Desktop,Direct,Verified
USR01963,2024-10-27,First-time,Saudi,26-32,Desktop,Organic Search,Verified
USR01964,2024-10-03,First-time,Filipino Expat,41-50,Mobile,App Store,Verified
USR01965,2025-02-23,First-time,Pakistani Expat,26-32,Desktop,Referral,Verified
USR01966,2025-03-04,First-time,Filipino Expat,51+,Desktop,Email Campaign,Pending
USR01967,2025-03-18,Returning,Pakistani Expat,33-40,Mobile,Organic Search,Verified
USR01968,2025-03-23,Returning,Indian Expat,26-32,Tablet,Paid Social,Verified
USR01969,2024-12-16,Returning,Filipino Expat,18-25,Tablet,Paid Social,Verified
USR01970,2025-01-12,Returning,Filipino Expat,18-25,Desktop,Paid Social,Verified
USR01971,2024-11-25,First-time,Emirati,18-25,Desktop,Organic Search,Pending
USR01972,2024-12-16,Returning,Emirati,26-32,Desktop,Referral,Verified
USR01973,2025-03-23,First-time,Indian Expat,26-32,Mobile,App Store,Not Started
USR01974,2024-10-07,First-time,Emirati,26-32,Desktop,Paid Social,Verified
USR01975,2024-10-10,First-time,Other,33-40,Mobile,Paid Social,Verified
USR01976,2025-01-03,First-time,Other,33-40,Desktop,Email Campaign,Not Started
USR01977,2025-01-18,First-time,Filipino Expat,26-32,Mobile,Referral,Verified
USR01978,2025-02-10,Returning,Saudi,26-32,Desktop,Referral,Verified
USR01979,2024-12-10,Returning,British Expat,33-40,Mobile,Direct,Verified
USR01980,2024-12-11,First-time,Emirati,33-40,Desktop,Referral,Pending
USR01981,2025-03-25,Returning,British Expat,33-40,Mobile,Direct,Verified
USR01982,2024-10-15,Returning,Indian Expat,51+,Mobile,Email Campaign,Verified
USR01983,2024-12-20,First-time,Indian Expat,18-25,Mobile,Organic Search,Verified
USR01984,2025-02-01,First-time,Indian Expat,18-25,Mobile,Direct,Verified
USR01985,2025-03-20,Returning,Emirati,26-32,Mobile,Organic Search,Verified
USR01986,2025-02-04,Returning,Indian Expat,51+,Mobile,Direct,Verified
USR01987,2024-11-29,First-time,Other,26-32,Mobile,Paid Social,Not Started
USR01988,2024-11-22,First-time,Indian Expat,18-25,Tablet,App Store,Verified
USR01989,2024-12-01,First-time,British Expat,26-32,Mobile,Referral,Pending
USR01990,2025-03-24,First-time,Indian Expat,26-32,Mobile,Organic Search,Verified
USR01991,2025-02-25,Returning,Indian Expat,18-25,Desktop,Organic Search,Verified
USR01992,2025-01-18,First-time,Indian Expat,33-40,Tablet,Organic Search,Verified
USR01993,2025-01-15,Returning,Indian Expat,33-40,Mobile,App Store,Verified
USR01994,2025-02-03,First-time,British Expat,41-50,Desktop,Organic Search,Verified
USR01995,2025-01-25,First-time,Saudi,41-50,Mobile,Direct,Verified
USR01996,2025-02-14,First-time,Emirati,33-40,Tablet,Paid Social,Pending
USR01997,2024-10-20,First-time,Emirati,41-50,Mobile,Referral,Not Started
USR01998,2025-02-07,First-time,Saudi,33-40,Mobile,Paid Social,Verified
USR01999,2024-12-31,Returning,Indian Expat,41-50,Mobile,Referral,Verified
USR02000,2025-01-18,Returning,Saudi,51+,Mobile,App Store,Pending
USR02001,2025-03-20,First-time,Indian Expat,51+,Mobile,Direct,Pending
USR02002,2025-02-13,Returning,Indian Expat,51+,Mobile,Organic Search,Verified
USR02003,2025-01-07,First-time,British Expat,51+,Desktop,Direct,Not Started
USR02004,2025-02-12,First-time,Emirati,41-50,Desktop,Referral,Pending
USR02005,2025-03-18,Returning,British Expat,33-40,Mobile,Organic Search,Verified
USR02006,2025-02-05,First-time,Indian Expat,26-32,Desktop,Paid Social,Verified
USR02007,2025-03-17,Returning,Indian Expat,18-25,Desktop,Organic Search,Not Started
USR02008,2025-02-08,First-time,Pakistani Expat,41-50,Mobile,Referral,Not Started
USR02009,2024-11-05,First-time,Emirati,41-50,Mobile,Referral,Pending
USR02010,2025-01-23,Returning,Indian Expat,26-32,Mobile,Paid Social,Verified
USR02011,2025-01-06,First-time,Emirati,26-32,Mobile,Paid Social,Pending
USR02012,2024-10-24,Returning,Pakistani Expat,33-40,Mobile,Paid Social,Verified
USR02013,2025-01-25,Returning,Indian Expat,33-40,Tablet,Email Campaign,Verified
USR02014,2024-10-03,First-time,Indian Expat,51+,Mobile,Paid Social,Not Started
USR02015,2025-03-22,First-time,Emirati,18-25,Mobile,Email Campaign,Verified
USR02016,2025-01-14,First-time,Pakistani Expat,41-50,Mobile,Organic Search,Not Started
USR02017,2024-11-16,First-time,Pakistani Expat,26-32,Tablet,Paid Social,Pending
USR02018,2025-01-31,First-time,Indian Expat,26-32,Mobile,Organic Search,Not Started
USR02019,2024-10-25,First-time,Filipino Expat,51+,Mobile,Direct,Pending
USR02020,2024-10-14,First-time,Filipino Expat,33-40,Tablet,Paid Social,Pending
USR02021,2024-10-03,First-time,Other,26-32,Mobile,Paid Social,Not Started
USR02022,2024-12-20,First-time,Indian Expat,33-40,Mobile,Paid Social,Verified
USR02023,2024-10-19,First-time,Emirati,41-50,Desktop,Referral,Verified
USR02024,2024-12-13,First-time,Indian Expat,41-50,Mobile,Organic Search,Verified
USR02025,2024-10-09,First-time,British Expat,33-40,Mobile,Paid Social,Pending
USR02026,2025-01-12,Returning,Pakistani Expat,33-40,Desktop,Organic Search,Verified
