session_id,user_id,listing_id,doc_type,time_spent_sec,pages_viewed,downloaded,device_type,investor_type
SES003228,USR01775,LST007,Property Brochure,29,3,False,Mobile,Returning
SES003228,USR01775,LST007,Investment Memorandum,177,1,False,Mobile,Returning
SES003228,USR01775,LST007,Whitepaper,10,3,False,Mobile,Returning
SES003234,USR01777,LST002,Property Valuation Report,56,2,True,Desktop,First-time
SES003234,USR01777,LST002,Projections (XLSX),211,3,True,Desktop,First-time
SES003234,USR01777,LST002,Property Brochure,35,4,True,Desktop,First-time
SES003234,USR01777,LST002,Investment Memorandum,185,2,False,Desktop,First-time
SES003236,USR01778,LST022,Projections (XLSX),62,7,False,Desktop,First-time
SES003238,USR01778,LST020,Property Brochure,80,2,False,Desktop,First-time
SES003238,USR01778,LST020,Investment Memorandum,105,7,False,Desktop,First-time
SES003238,USR01778,LST020,Property Valuation Report,163,2,False,Desktop,First-time
SES003240,USR01780,LST026,Whitepaper,37,1,False,Mobile,First-time
SES003244,USR01781,LST022,Projections (XLSX),61,4,True,Mobile,Returning
SES003244,USR01781,LST022,Property Valuation Report,30,4,False,Mobile,Returning
SES003246,USR01782,LST007,Property Valuation Report,37,4,True,Mobile,Returning
SES003246,USR01782,LST007,Investment Memorandum,232,13,False,Mobile,Returning
SES003246,USR01782,LST007,Whitepaper,66,4,False,Mobile,Returning
SES003249,USR01783,LST010,Property Brochure (Unit Specific),59,2,False,Desktop,First-time
SES003249,USR01783,LST010,Property Valuation Report,89,5,True,Desktop,First-time
SES003252,USR01785,LST029,Property Brochure,25,3,False,Mobile,First-time
SES003255,USR01787,LST025,Whitepaper,298,1,False,Mobile,Returning
SES003255,USR01787,LST025,Property Valuation Report,24,7,False,Mobile,Returning
SES003256,USR01787,LST008,Property Valuation Report,10,2,False,Mobile,Returning
SES003256,USR01787,LST008,Investment Memorandum,60,4,False,Mobile,Returning
SES003256,USR01787,LST008,Projections (XLSX),87,5,False,Mobile,Returning
SES003258,USR01788,LST030,Property Valuation Report,611,4,False,Mobile,Returning
SES003258,USR01788,LST030,Investment Memorandum,158,3,False,Mobile,Returning
SES003258,USR01788,LST030,Projections (XLSX),161,2,False,Mobile,Returning
SES003258,USR01788,LST030,Property Brochure,15,2,False,Mobile,Returning
SES003258,USR01788,LST030,Property Brochure (Unit Specific),13,1,False,Mobile,Returning
SES003263,USR01789,LST022,Property Brochure,8,2,False,Mobile,Returning
SES003263,USR01789,LST022,Whitepaper,182,2,False,Mobile,Returning
SES003265,USR01790,LST011,Investment Memorandum,117,12,False,Desktop,First-time
SES003265,USR01790,LST011,Projections (XLSX),309,8,False,Desktop,First-time
SES003265,USR01790,LST011,Whitepaper,33,4,False,Desktop,First-time
SES003265,USR01790,LST011,Property Valuation Report,118,3,False,Desktop,First-time
SES003274,USR01797,LST020,Property Valuation Report,62,2,True,Desktop,Returning
SES003274,USR01797,LST020,Property Brochure (Unit Specific),10,1,False,Desktop,Returning
SES003274,USR01797,LST020,Property Brochure,161,1,False,Desktop,Returning
SES003274,USR01797,LST020,Investment Memorandum,1720,3,False,Desktop,Returning
SES003276,USR01799,LST003,Investment Memorandum,131,10,True,Desktop,Returning
SES003281,USR01802,LST015,Property Brochure (Unit Specific),18,3,False,Mobile,Returning
SES003281,USR01802,LST015,Investment Memorandum,146,11,False,Mobile,Returning
SES003281,USR01802,LST015,Projections (XLSX),145,7,False,Mobile,Returning
SES003281,USR01802,LST015,Property Valuation Report,43,4,False,Mobile,Returning
SES003287,USR01807,LST017,Projections (XLSX),84,5,True,Desktop,Returning
SES003287,USR01807,LST017,Property Brochure (Unit Specific),191,4,False,Desktop,Returning
SES003287,USR01807,LST017,Property Brochure,55,3,False,Desktop,Returning
SES003288,USR01807,LST025,Whitepaper,59,1,False,Desktop,Returning
SES003288,USR01807,LST025,Property Brochure (Unit Specific),237,4,False,Desktop,Returning
SES003288,USR01807,LST025,Property Brochure,209,4,False,Desktop,Returning
SES003291,USR01808,LST023,Whitepaper,137,1,False,Mobile,First-time
SES003299,USR01811,LST017,Projections (XLSX),190,7,False,Mobile,First-time
SES003304,USR01813,LST001,Property Brochure,92,4,False,Tablet,First-time
SES003304,USR01813,LST001,Projections (XLSX),644,6,True,Tablet,First-time
SES003306,USR01813,LST003,Property Brochure (Unit Specific),35,1,False,Tablet,First-time
SES003306,USR01813,LST003,Projections (XLSX),205,6,True,Tablet,First-time
SES003306,USR01813,LST003,Property Valuation Report,454,4,True,Tablet,First-time
SES003306,USR01813,LST003,Investment Memorandum,311,4,False,Tablet,First-time
SES003307,USR01813,LST024,Property Brochure (Unit Specific),85,4,False,Tablet,First-time
SES003307,USR01813,LST024,Property Valuation Report,230,7,False,Tablet,First-time
SES003307,USR01813,LST024,Property Brochure,73,2,False,Tablet,First-time
SES003307,USR01813,LST024,Investment Memorandum,193,8,False,Tablet,First-time
SES003312,USR01817,LST014,Whitepaper,109,3,False,Desktop,First-time
SES003312,USR01817,LST014,Property Valuation Report,141,3,False,Desktop,First-time
SES003312,USR01817,LST014,Property Brochure (Unit Specific),23,1,False,Desktop,First-time
SES003314,USR01817,LST003,Investment Memorandum,472,11,True,Desktop,First-time
SES003314,USR01817,LST003,Whitepaper,170,6,False,Desktop,First-time
SES003315,USR01818,LST007,Property Brochure,39,3,False,Mobile,First-time
SES003315,USR01818,LST007,Property Valuation Report,76,5,True,Mobile,First-time
SES003315,USR01818,LST007,Whitepaper,8,1,True,Mobile,First-time
SES003315,USR01818,LST007,Projections (XLSX),362,6,False,Mobile,First-time
SES003316,USR01819,LST002,Property Brochure,21,4,False,Mobile,Returning
SES003316,USR01819,LST002,Property Valuation Report,74,3,True,Mobile,Returning
SES003316,USR01819,LST002,Projections (XLSX),57,6,False,Mobile,Returning
SES003316,USR01819,LST002,Whitepaper,160,1,False,Mobile,Returning
SES003320,USR01820,LST005,Investment Memorandum,175,6,False,Desktop,First-time
SES003320,USR01820,LST005,Property Brochure,258,3,False,Desktop,First-time
SES003322,USR01820,LST011,Property Valuation Report,349,6,False,Desktop,First-time
SES003322,USR01820,LST011,Whitepaper,98,4,False,Desktop,First-time
SES003322,USR01820,LST011,Property Brochure (Unit Specific),115,3,False,Desktop,First-time
SES003325,USR01821,LST024,Whitepaper,134,6,True,Tablet,First-time
SES003325,USR01821,LST024,Projections (XLSX),86,6,True,Tablet,First-time
SES003325,USR01821,LST024,Property Brochure,137,2,False,Tablet,First-time
SES003325,USR01821,LST024,Investment Memorandum,954,12,False,Tablet,First-time
SES003325,USR01821,LST024,Property Valuation Report,149,1,False,Tablet,First-time
SES003332,USR01824,LST010,Property Brochure,14,4,False,Desktop,Returning
SES003332,USR01824,LST010,Projections (XLSX),269,4,False,Desktop,Returning
SES003332,USR01824,LST010,Property Valuation Report,686,3,False,Desktop,Returning
SES003332,USR01824,LST010,Investment Memorandum,45,8,False,Desktop,Returning
SES003338,USR01828,LST029,Property Valuation Report,60,6,False,Mobile,First-time
SES003348,USR01835,LST003,Property Brochure (Unit Specific),123,4,True,Desktop,Returning
SES003348,USR01835,LST003,Whitepaper,187,4,False,Desktop,Returning
SES003348,USR01835,LST003,Property Brochure,63,4,False,Desktop,Returning
SES003348,USR01835,LST003,Investment Memorandum,74,9,True,Desktop,Returning
SES003348,USR01835,LST003,Property Valuation Report,321,1,False,Desktop,Returning
SES003350,USR01836,LST022,Projections (XLSX),271,4,True,Desktop,Returning
SES003350,USR01836,LST022,Property Valuation Report,112,3,False,Desktop,Returning
SES003350,USR01836,LST022,Property Brochure,52,3,True,Desktop,Returning
SES003350,USR01836,LST022,Property Brochure (Unit Specific),73,3,False,Desktop,Returning
SES003350,USR01836,LST022,Whitepaper,33,1,False,Desktop,Returning
SES003352,USR01837,LST018,Property Brochure,116,2,False,Desktop,Returning
SES003352,USR01837,LST018,Projections (XLSX),132,4,False,Desktop,Returning
SES003352,USR01837,LST018,Investment Memorandum,202,11,False,Desktop,Returning
SES003352,USR01837,LST018,Property Brochure (Unit Specific),12,2,True,Desktop,Returning
SES003353,USR01837,LST030,Property Brochure,67,4,False,Desktop,Returning
SES003357,USR01838,LST025,Property Brochure (Unit Specific),275,4,True,Desktop,Returning
SES003357,USR01838,LST025,Whitepaper,73,6,False,Desktop,Returning
SES003357,USR01838,LST025,Property Valuation Report,62,6,False,Desktop,Returning
SES003357,USR01838,LST025,Investment Memorandum,115,5,False,Desktop,Returning
SES003360,USR01839,LST027,Projections (XLSX),168,2,False,Mobile,First-time
SES003364,USR01840,LST011,Investment Memorandum,178,6,True,Desktop,First-time
SES003364,USR01840,LST011,Projections (XLSX),88,3,True,Desktop,First-time
SES003369,USR01843,LST008,Investment Memorandum,165,10,False,Mobile,First-time
SES003369,USR01843,LST008,Property Brochure (Unit Specific),157,1,False,Mobile,First-time
SES003371,USR01844,LST020,Property Valuation Report,92,4,True,Mobile,First-time
SES003373,USR01845,LST026,Projections (XLSX),254,9,True,Tablet,Returning
SES003373,USR01845,LST026,Property Valuation Report,107,1,False,Tablet,Returning
SES003373,USR01845,LST026,Investment Memorandum,87,1,False,Tablet,Returning
SES003374,USR01846,LST011,Property Valuation Report,56,7,False,Mobile,First-time
SES003374,USR01846,LST011,Investment Memorandum,76,9,False,Mobile,First-time
SES003385,USR01851,LST027,Whitepaper,134,1,False,Tablet,Returning
SES003385,USR01851,LST027,Property Brochure (Unit Specific),88,3,False,Tablet,Returning
SES003385,USR01851,LST027,Investment Memorandum,81,1,True,Tablet,Returning
SES003385,USR01851,LST027,Property Brochure,80,2,False,Tablet,Returning
SES003386,USR01852,LST013,Whitepaper,114,6,False,Desktop,Returning
SES003386,USR01852,LST013,Property Brochure,101,3,False,Desktop,Returning
SES003386,USR01852,LST013,Projections (XLSX),692,9,False,Desktop,Returning
SES003386,USR01852,LST013,Investment Memorandum,371,11,True,Desktop,Returning
SES003393,USR01857,LST029,Property Valuation Report,289,6,False,Mobile,Returning
SES003393,USR01857,LST029,Property Brochure,48,4,False,Mobile,Returning
SES003393,USR01857,LST029,Projections (XLSX),204,7,False,Mobile,Returning
SES003393,USR01857,LST029,Investment Memorandum,85,8,False,Mobile,Returning
SES003394,USR01858,LST018,Property Brochure,80,1,False,Desktop,Returning
SES003394,USR01858,LST018,Projections (XLSX),604,9,True,Desktop,Returning
SES003394,USR01858,LST018,Whitepaper,123,4,False,Desktop,Returning
SES003404,USR01863,LST006,Property Valuation Report,32,4,False,Mobile,First-time
SES003406,USR01864,LST019,Investment Memorandum,99,9,True,Desktop,Returning
SES003406,USR01864,LST019,Property Brochure (Unit Specific),33,3,False,Desktop,Returning
SES003411,USR01866,LST004,Property Brochure,107,3,False,Desktop,First-time
SES003411,USR01866,LST004,Projections (XLSX),724,9,True,Desktop,First-time
SES003416,USR01869,LST001,Investment Memorandum,156,9,False,Mobile,First-time
SES003416,USR01869,LST001,Whitepaper,141,1,False,Mobile,First-time
SES003426,USR01873,LST018,Property Brochure,51,4,False,Mobile,Returning
SES003426,USR01873,LST018,Property Brochure (Unit Specific),50,2,False,Mobile,Returning
SES003426,USR01873,LST018,Projections (XLSX),566,5,False,Mobile,Returning
SES003426,USR01873,LST018,Property Valuation Report,51,7,False,Mobile,Returning
SES003426,USR01873,LST018,Investment Memorandum,193,8,True,Mobile,Returning
SES003428,USR01874,LST012,Property Brochure (Unit Specific),252,3,False,Tablet,First-time
SES003428,USR01874,LST012,Investment Memorandum,724,10,False,Tablet,First-time
SES003428,USR01874,LST012,Projections (XLSX),417,9,False,Tablet,First-time
SES003429,USR01874,LST028,Investment Memorandum,73,7,True,Tablet,First-time
SES003431,USR01875,LST024,Property Brochure (Unit Specific),152,1,False,Desktop,First-time
SES003431,USR01875,LST024,Whitepaper,75,6,False,Desktop,First-time
SES003432,USR01875,LST028,Investment Memorandum,40,11,False,Desktop,First-time
SES003432,USR01875,LST028,Property Valuation Report,79,4,False,Desktop,First-time
SES003441,USR01879,LST005,Property Brochure (Unit Specific),90,2,False,Mobile,Returning
SES003441,USR01879,LST005,Property Brochure,38,3,True,Mobile,Returning
SES003441,USR01879,LST005,Whitepaper,50,5,True,Mobile,Returning
SES003441,USR01879,LST005,Property Valuation Report,25,6,False,Mobile,Returning
SES003441,USR01879,LST005,Projections (XLSX),371,6,True,Mobile,Returning
SES003441,USR01879,LST005,Investment Memorandum,195,12,False,Mobile,Returning
SES003445,USR01881,LST006,Whitepaper,80,4,True,Tablet,First-time
SES003445,USR01881,LST006,Property Valuation Report,136,7,False,Tablet,First-time
SES003445,USR01881,LST006,Property Brochure (Unit Specific),54,1,False,Tablet,First-time
SES003447,USR01882,LST005,Whitepaper,122,3,False,Desktop,First-time
SES003447,USR01882,LST005,Property Valuation Report,608,6,False,Desktop,First-time
SES003448,USR01883,LST018,Investment Memorandum,75,9,False,Mobile,First-time
SES003451,USR01885,LST007,Property Brochure,121,2,False,Desktop,First-time
SES003455,USR01888,LST017,Property Brochure,26,3,False,Mobile,Returning
SES003455,USR01888,LST017,Property Brochure (Unit Specific),48,3,True,Mobile,Returning
SES003455,USR01888,LST017,Investment Memorandum,913,10,True,Mobile,Returning
SES003455,USR01888,LST017,Projections (XLSX),105,7,False,Mobile,Returning
SES003458,USR01891,LST027,Whitepaper,76,1,False,Desktop,Returning
SES003461,USR01891,LST004,Whitepaper,94,3,False,Desktop,Returning
SES003461,USR01891,LST004,Investment Memorandum,151,10,False,Desktop,Returning
SES003461,USR01891,LST004,Property Valuation Report,78,5,False,Desktop,Returning
SES003461,USR01891,LST004,Projections (XLSX),631,3,True,Desktop,Returning
SES003461,USR01891,LST004,Property Brochure,392,2,True,Desktop,Returning
SES003461,USR01891,LST004,Property Brochure (Unit Specific),1915,4,True,Desktop,Returning
SES003462,USR01891,LST020,Projections (XLSX),183,5,False,Desktop,Returning
SES003462,USR01891,LST020,Whitepaper,234,6,False,Desktop,Returning
SES003462,USR01891,LST020,Property Valuation Report,246,5,True,Desktop,Returning
SES003462,USR01891,LST020,Property Brochure,136,3,False,Desktop,Returning
SES003462,USR01891,LST020,Investment Memorandum,141,6,False,Desktop,Returning
SES003462,USR01891,LST020,Property Brochure (Unit Specific),109,3,False,Desktop,Returning
SES003463,USR01891,LST025,Investment Memorandum,413,8,False,Desktop,Returning
SES003463,USR01891,LST025,Property Brochure (Unit Specific),195,2,False,Desktop,Returning
SES003463,USR01891,LST025,Property Brochure,44,2,False,Desktop,Returning
SES003463,USR01891,LST025,Property Valuation Report,40,6,True,Desktop,Returning
SES003463,USR01891,LST025,Whitepaper,74,4,False,Desktop,Returning
SES003464,USR01891,LST009,Investment Memorandum,74,9,False,Desktop,Returning
SES003466,USR01892,LST026,Projections (XLSX),73,8,False,Mobile,Returning
SES003466,USR01892,LST026,Property Brochure (Unit Specific),59,3,True,Mobile,Returning
SES003466,USR01892,LST026,Property Valuation Report,29,4,False,Mobile,Returning
SES003466,USR01892,LST026,Property Brochure,12,4,False,Mobile,Returning
SES003469,USR01894,LST018,Property Valuation Report,39,6,False,Desktop,Returning
SES003471,USR01895,LST010,Property Brochure,53,1,False,Desktop,First-time
SES003471,USR01895,LST010,Investment Memorandum,78,5,True,Desktop,First-time
SES003472,USR01896,LST020,Property Valuation Report,128,6,False,Desktop,Returning
SES003472,USR01896,LST020,Whitepaper,384,3,False,Desktop,Returning
SES003473,USR01897,LST006,Property Brochure,17,2,False,Desktop,First-time
SES003473,USR01897,LST006,Property Valuation Report,128,6,False,Desktop,First-time
SES003483,USR01902,LST007,Whitepaper,23,2,False,Mobile,First-time
SES003495,USR01912,LST007,Whitepaper,206,3,False,Desktop,Returning
SES003495,USR01912,LST007,Property Brochure (Unit Specific),191,3,False,Desktop,Returning
SES003495,USR01912,LST007,Projections (XLSX),339,2,True,Desktop,Returning
SES003497,USR01913,LST012,Whitepaper,59,4,False,Desktop,First-time
SES003497,USR01913,LST012,Projections (XLSX),141,5,True,Desktop,First-time
SES003498,USR01913,LST017,Projections (XLSX),417,7,False,Desktop,First-time
SES003498,USR01913,LST017,Property Valuation Report,149,4,False,Desktop,First-time
SES003505,USR01918,LST001,Property Brochure (Unit Specific),138,3,False,Tablet,First-time
SES003505,USR01918,LST001,Whitepaper,51,3,False,Tablet,First-time
SES003507,USR01919,LST023,Projections (XLSX),543,8,False,Desktop,First-time
SES003507,USR01919,LST023,Investment Memorandum,330,3,False,Desktop,First-time
SES003508,USR01920,LST030,Property Valuation Report,40,5,True,Mobile,Returning
SES003508,USR01920,LST030,Property Brochure (Unit Specific),35,4,False,Mobile,Returning
SES003508,USR01920,LST030,Whitepaper,19,2,False,Mobile,Returning
SES003508,USR01920,LST030,Investment Memorandum,338,2,False,Mobile,Returning
SES003515,USR01923,LST013,Whitepaper,32,5,False,Desktop,Returning
SES003515,USR01923,LST013,Projections (XLSX),135,6,True,Desktop,Returning
SES003515,USR01923,LST013,Property Valuation Report,146,1,False,Desktop,Returning
SES003518,USR01925,LST027,Whitepaper,226,2,True,Tablet,Returning
