session_id,user_id,listing_id,stage,timestamp,device_type,investor_type
SES002815,USR01563,LST009,Listing Detail View,2024-11-22 08:00:54,Desktop,Returning
SES002815,USR01563,LST009,Document Engagement,2024-11-22 08:03:54,Desktop,Returning
SES002815,USR01563,LST009,KYC Initiation,2024-11-22 08:04:54,Desktop,Returning
SES002816,USR01563,LST015,Homepage,2024-10-19 06:21:57,Desktop,Returning
SES002816,USR01563,LST015,Listing Browse,2024-10-19 06:25:57,Desktop,Returning
SES002816,USR01563,LST015,Listing Detail View,2024-10-19 06:26:57,Desktop,Returning
SES002816,USR01563,LST015,Document Engagement,2024-10-19 06:33:57,Desktop,Returning
SES002817,USR01563,LST013,Homepage,2024-11-27 11:34:30,Desktop,Returning
SES002818,USR01563,LST030,Homepage,2024-12-13 18:06:31,Desktop,Returning
SES002818,USR01563,LST030,Listing Browse,2024-12-13 18:07:31,Desktop,Returning
SES002819,USR01563,LST026,Homepage,2024-12-02 14:08:01,Desktop,Returning
SES002819,USR01563,LST026,Listing Browse,2024-12-02 14:09:01,Desktop,Returning
SES002819,USR01563,LST026,Listing Detail View,2024-12-02 14:17:01,Desktop,Returning
SES002820,USR01564,LST002,Homepage,2025-01-14 12:02:16,Desktop,Returning
SES002820,USR01564,LST002,Listing Browse,2025-01-14 12:06:16,Desktop,Returning
SES002821,USR01565,LST020,Homepage,2025-02-22 03:55:43,Mobile,Returning
SES002821,USR01565,LST020,Listing Browse,2025-02-22 04:01:43,Mobile,Returning
SES002822,USR01565,LST010,Homepage,2025-03-17 14:31:53,Mobile,Returning
SES002822,USR01565,LST010,Listing Browse,2025-03-17 14:33:53,Mobile,Returning
SES002822,USR01565,LST010,Listing Detail View,2025-03-17 14:37:53,Mobile,Returning
SES002822,USR01565,LST010,Document Engagement,2025-03-17 14:42:53,Mobile,Returning
SES002822,USR01565,LST010,KYC Initiation,2025-03-17 14:48:53,Mobile,Returning
SES002823,USR01566,LST021,Homepage,2024-12-28 20:10:24,Mobile,First-time
SES002823,USR01566,LST021,Listing Browse,2024-12-28 20:17:24,Mobile,First-time
SES002824,USR01567,LST005,Homepage,2024-11-17 06:37:44,Desktop,Returning
SES002824,USR01567,LST005,Listing Browse,2024-11-17 06:45:44,Desktop,Returning
SES002824,USR01567,LST005,Listing Detail View,2024-11-17 06:47:44,Desktop,Returning
SES002825,USR01567,LST024,Homepage,2024-11-23 23:09:14,Desktop,Returning
SES002825,USR01567,LST024,Listing Browse,2024-11-23 23:12:14,Desktop,Returning
SES002825,USR01567,LST024,Listing Detail View,2024-11-23 23:20:14,Desktop,Returning
SES002825,USR01567,LST024,Document Engagement,2024-11-23 23:24:14,Desktop,Returning
SES002825,USR01567,LST024,KYC Initiation,2024-11-23 23:32:14,Desktop,Returning
SES002825,USR01567,LST024,Token Selection,2024-11-23 23:36:14,Desktop,Returning
SES002825,USR01567,LST024,Payment Initiated,2024-11-23 23:44:14,Desktop,Returning
SES002826,USR01568,LST029,Homepage,2025-02-12 06:58:01,Desktop,First-time
SES002826,USR01568,LST029,Listing Browse,2025-02-12 06:59:01,Desktop,First-time
SES002826,USR01568,LST029,Listing Detail View,2025-02-12 07:02:01,Desktop,First-time
SES002826,USR01568,LST029,Document Engagement,2025-02-12 07:04:01,Desktop,First-time
SES002827,USR01568,LST012,Homepage,2025-03-03 14:32:54,Desktop,First-time
SES002827,USR01568,LST012,Listing Browse,2025-03-03 14:35:54,Desktop,First-time
SES002828,USR01569,LST017,Homepage,2025-01-18 07:12:04,Desktop,First-time
SES002829,USR01569,LST005,Homepage,2025-01-07 23:15:20,Desktop,First-time
SES002829,USR01569,LST005,Listing Browse,2025-01-07 23:21:20,Desktop,First-time
SES002830,USR01569,LST013,Homepage,2024-12-25 22:04:07,Desktop,First-time
SES002830,USR01569,LST013,Listing Browse,2024-12-25 22:10:07,Desktop,First-time
SES002830,USR01569,LST013,Listing Detail View,2024-12-25 22:14:07,Desktop,First-time
SES002830,USR01569,LST013,Document Engagement,2024-12-25 22:21:07,Desktop,First-time
SES002831,USR01570,LST015,Homepage,2025-02-18 08:35:00,Mobile,Returning
SES002832,USR01570,LST006,Homepage,2025-02-06 16:26:15,Mobile,Returning
SES002832,USR01570,LST006,Listing Browse,2025-02-06 16:30:15,Mobile,Returning
SES002832,USR01570,LST006,Listing Detail View,2025-02-06 16:33:15,Mobile,Returning
SES002832,USR01570,LST006,Document Engagement,2025-02-06 16:39:15,Mobile,Returning
SES002832,USR01570,LST006,KYC Initiation,2025-02-06 16:42:15,Mobile,Returning
SES002832,USR01570,LST006,Token Selection,2025-02-06 16:43:15,Mobile,Returning
SES002832,USR01570,LST006,Payment Initiated,2025-02-06 16:50:15,Mobile,Returning
SES002833,USR01571,LST009,Homepage,2025-03-01 05:20:10,Desktop,Returning
SES002833,USR01571,LST009,Listing Browse,2025-03-01 05:26:10,Desktop,Returning
SES002833,USR01571,LST009,Listing Detail View,2025-03-01 05:31:10,Desktop,Returning
SES002833,USR01571,LST009,Document Engagement,2025-03-01 05:34:10,Desktop,Returning
SES002833,USR01571,LST009,KYC Initiation,2025-03-01 05:41:10,Desktop,Returning
SES002833,USR01571,LST009,Token Selection,2025-03-01 05:43:10,Desktop,Returning
SES002834,USR01571,LST014,Homepage,2025-03-15 05:21:56,Desktop,Returning
SES002835,USR01572,LST022,Homepage,2025-01-24 01:09:35,Desktop,First-time
SES002836,USR01572,LST016,Homepage,2025-02-19 09:23:46,Desktop,First-time
SES002836,USR01572,LST016,Listing Browse,2025-02-19 09:25:46,Desktop,First-time
SES002837,USR01573,LST012,Homepage,2025-03-19 14:30:39,Mobile,First-time
SES002838,USR01574,LST005,Homepage,2025-03-29 00:17:53,Tablet,Returning
SES002838,USR01574,LST005,Listing Browse,2025-03-29 00:25:53,Tablet,Returning
SES002838,USR01574,LST005,Listing Detail View,2025-03-29 00:27:53,Tablet,Returning
SES002838,USR01574,LST005,Document Engagement,2025-03-29 00:33:53,Tablet,Returning
SES002838,USR01574,LST005,KYC Initiation,2025-03-29 00:35:53,Tablet,Returning
SES002839,USR01575,LST011,Homepage,2025-03-28 13:49:23,Mobile,First-time
SES002839,USR01575,LST011,Listing Browse,2025-03-28 13:55:23,Mobile,First-time
SES002839,USR01575,LST011,Listing Detail View,2025-03-28 14:01:23,Mobile,First-time
SES002839,USR01575,LST011,Document Engagement,2025-03-28 14:03:23,Mobile,First-time
SES002840,USR01576,LST011,Homepage,2025-01-09 05:32:08,Tablet,First-time
SES002840,USR01576,LST011,Listing Browse,2025-01-09 05:39:08,Tablet,First-time
SES002840,USR01576,LST011,Listing Detail View,2025-01-09 05:46:08,Tablet,First-time
SES002841,USR01577,LST028,Homepage,2025-03-26 16:52:09,Mobile,Returning
SES002841,USR01577,LST028,Listing Browse,2025-03-26 16:58:09,Mobile,Returning
SES002842,USR01577,LST004,Homepage,2025-03-07 08:22:11,Mobile,Returning
SES002842,USR01577,LST004,Listing Browse,2025-03-07 08:23:11,Mobile,Returning
SES002842,USR01577,LST004,Listing Detail View,2025-03-07 08:29:11,Mobile,Returning
SES002843,USR01578,LST026,Homepage,2024-11-19 00:18:08,Mobile,First-time
SES002843,USR01578,LST026,Listing Browse,2024-11-19 00:24:08,Mobile,First-time
SES002844,USR01579,LST021,Homepage,2025-03-28 06:53:56,Desktop,First-time
SES002844,USR01579,LST021,Listing Browse,2025-03-28 06:56:56,Desktop,First-time
SES002844,USR01579,LST021,Listing Detail View,2025-03-28 07:03:56,Desktop,First-time
SES002845,USR01580,LST014,Homepage,2025-03-13 00:06:35,Mobile,First-time
SES002845,USR01580,LST014,Listing Browse,2025-03-13 00:11:35,Mobile,First-time
SES002846,USR01580,LST027,Homepage,2025-03-30 22:49:12,Mobile,First-time
SES002847,USR01581,LST020,Homepage,2025-03-30 07:45:59,Mobile,Returning
SES002847,USR01581,LST020,Listing Browse,2025-03-30 07:46:59,Mobile,Returning
SES002848,USR01582,LST017,Homepage,2024-12-05 18:53:45,Desktop,First-time
SES002849,USR01582,LST006,Homepage,2024-11-15 08:32:43,Desktop,First-time
SES002849,USR01582,LST006,Listing Browse,2024-11-15 08:38:43,Desktop,First-time
SES002850,USR01583,LST010,Homepage,2025-02-28 08:44:16,Mobile,First-time
SES002850,USR01583,LST010,Listing Browse,2025-02-28 08:50:16,Mobile,First-time
SES002850,USR01583,LST010,Listing Detail View,2025-02-28 08:56:16,Mobile,First-time
SES002850,USR01583,LST010,Document Engagement,2025-02-28 08:59:16,Mobile,First-time
SES002851,USR01584,LST010,Homepage,2024-11-30 03:35:24,Mobile,First-time
SES002852,USR01584,LST016,Homepage,2024-12-28 04:13:05,Mobile,First-time
SES002852,USR01584,LST016,Listing Browse,2024-12-28 04:16:05,Mobile,First-time
SES002852,USR01584,LST016,Listing Detail View,2024-12-28 04:17:05,Mobile,First-time
SES002853,USR01584,LST021,Homepage,2024-12-30 21:36:13,Mobile,First-time
SES002853,USR01584,LST021,Listing Browse,2024-12-30 21:38:13,Mobile,First-time
SES002853,USR01584,LST021,Listing Detail View,2024-12-30 21:43:13,Mobile,First-time
SES002853,USR01584,LST021,Document Engagement,2024-12-30 21:47:13,Mobile,First-time
SES002854,USR01585,LST020,Homepage,2024-11-12 00:29:16,Mobile,First-time
SES002854,USR01585,LST020,Listing Browse,2024-11-12 00:30:16,Mobile,First-time
SES002854,USR01585,LST020,Listing Detail View,2024-11-12 00:37:16,Mobile,First-time
SES002855,USR01586,LST020,Homepage,2024-11-22 11:31:08,Mobile,First-time
SES002855,USR01586,LST020,Listing Browse,2024-11-22 11:35:08,Mobile,First-time
SES002856,USR01587,LST014,Homepage,2025-03-27 21:49:29,Mobile,First-time
SES002856,USR01587,LST014,Listing Browse,2025-03-27 21:53:29,Mobile,First-time
SES002856,USR01587,LST014,Listing Detail View,2025-03-27 22:00:29,Mobile,First-time
SES002856,USR01587,LST014,Document Engagement,2025-03-27 22:03:29,Mobile,First-time
SES002857,USR01588,LST002,Homepage,2025-03-16 18:39:57,Mobile,First-time
SES002857,USR01588,LST002,Listing Browse,2025-03-16 18:40:57,Mobile,First-time
SES002858,USR01588,LST017,Homepage,2025-03-10 00:04:35,Mobile,First-time
SES002858,USR01588,LST017,Listing Browse,2025-03-10 00:06:35,Mobile,First-time
SES002859,USR01589,LST008,Homepage,2025-03-21 07:46:35,Desktop,First-time
SES002859,USR01589,LST008,Listing Browse,2025-03-21 07:52:35,Desktop,First-time
SES002859,USR01589,LST008,Listing Detail View,2025-03-21 07:53:35,Desktop,First-time
SES002859,USR01589,LST008,Document Engagement,2025-03-21 07:55:35,Desktop,First-time
SES002859,USR01589,LST008,KYC Initiation,2025-03-21 07:57:35,Desktop,First-time
SES002859,USR01589,LST008,Token Selection,2025-03-21 08:05:35,Desktop,First-time
SES002859,USR01589,LST008,Payment Initiated,2025-03-21 08:11:35,Desktop,First-time
SES002859,USR01589,LST008,Investment Completed,2025-03-21 08:18:35,Desktop,First-time
SES002860,USR01590,LST013,Homepage,2024-12-27 21:00:02,Desktop,First-time
SES002860,USR01590,LST013,Listing Browse,2024-12-27 21:03:02,Desktop,First-time
SES002861,USR01591,LST012,Homepage,2025-03-16 03:48:52,Mobile,First-time
SES002862,USR01592,LST030,Homepage,2025-01-05 04:06:20,Mobile,First-time
SES002862,USR01592,LST030,Listing Browse,2025-01-05 04:12:20,Mobile,First-time
SES002862,USR01592,LST030,Listing Detail View,2025-01-05 04:17:20,Mobile,First-time
SES002862,USR01592,LST030,Document Engagement,2025-01-05 04:18:20,Mobile,First-time
SES002863,USR01593,LST016,Homepage,2025-02-21 00:15:54,Desktop,Returning
SES002863,USR01593,LST016,Listing Browse,2025-02-21 00:19:54,Desktop,Returning
SES002864,USR01593,LST015,Homepage,2025-03-10 21:03:19,Desktop,Returning
SES002864,USR01593,LST015,Listing Browse,2025-03-10 21:09:19,Desktop,Returning
SES002865,USR01593,LST030,Homepage,2025-02-21 08:47:54,Desktop,Returning
SES002865,USR01593,LST030,Listing Browse,2025-02-21 08:49:54,Desktop,Returning
SES002865,USR01593,LST030,Listing Detail View,2025-02-21 08:54:54,Desktop,Returning
SES002865,USR01593,LST030,Document Engagement,2025-02-21 08:58:54,Desktop,Returning
SES002865,USR01593,LST030,KYC Initiation,2025-02-21 09:02:54,Desktop,Returning
SES002866,USR01594,LST025,Homepage,2025-03-20 22:43:31,Mobile,First-time
SES002866,USR01594,LST025,Listing Browse,2025-03-20 22:50:31,Mobile,First-time
SES002867,USR01595,LST013,Homepage,2025-01-16 07:25:00,Mobile,First-time
SES002867,USR01595,LST013,Listing Browse,2025-01-16 07:27:00,Mobile,First-time
SES002868,USR01595,LST004,Homepage,2025-01-03 13:16:45,Mobile,First-time
SES002868,USR01595,LST004,Listing Browse,2025-01-03 13:18:45,Mobile,First-time
SES002868,USR01595,LST004,Listing Detail View,2025-01-03 13:25:45,Mobile,First-time
SES002868,USR01595,LST004,Document Engagement,2025-01-03 13:33:45,Mobile,First-time
SES002869,USR01596,LST018,Homepage,2025-03-24 12:51:44,Desktop,First-time
SES002869,USR01596,LST018,Listing Browse,2025-03-24 12:55:44,Desktop,First-time
SES002869,USR01596,LST018,Listing Detail View,2025-03-24 13:01:44,Desktop,First-time
SES002869,USR01596,LST018,Document Engagement,2025-03-24 13:06:44,Desktop,First-time
SES002870,USR01597,LST011,Homepage,2025-03-28 12:07:35,Mobile,Returning
SES002870,USR01597,LST011,Listing Browse,2025-03-28 12:13:35,Mobile,Returning
SES002870,USR01597,LST011,Listing Detail View,2025-03-28 12:17:35,Mobile,Returning
SES002870,USR01597,LST011,Document Engagement,2025-03-28 12:18:35,Mobile,Returning
SES002871,USR01598,LST012,Homepage,2025-01-30 22:03:01,Tablet,First-time
SES002871,USR01598,LST012,Listing Browse,2025-01-30 22:05:01,Tablet,First-time
SES002871,USR01598,LST012,Listing Detail View,2025-01-30 22:06:01,Tablet,First-time
SES002871,USR01598,LST012,Document Engagement,2025-01-30 22:09:01,Tablet,First-time
SES002871,USR01598,LST012,KYC Initiation,2025-01-30 22:12:01,Tablet,First-time
SES002871,USR01598,LST012,Token Selection,2025-01-30 22:20:01,Tablet,First-time
SES002871,USR01598,LST012,Payment Initiated,2025-01-30 22:26:01,Tablet,First-time
SES002872,USR01599,LST009,Homepage,2025-01-12 21:20:44,Mobile,First-time
SES002872,USR01599,LST009,Listing Browse,2025-01-12 21:27:44,Mobile,First-time
SES002872,USR01599,LST009,Listing Detail View,2025-01-12 21:29:44,Mobile,First-time
SES002873,USR01600,LST004,Homepage,2025-02-22 09:17:53,Mobile,Returning
SES002873,USR01600,LST004,Listing Browse,2025-02-22 09:20:53,Mobile,Returning
SES002873,USR01600,LST004,Listing Detail View,2025-02-22 09:23:53,Mobile,Returning
SES002874,USR01601,LST029,Homepage,2025-02-23 00:07:22,Mobile,Returning
SES002874,USR01601,LST029,Listing Browse,2025-02-23 00:09:22,Mobile,Returning
SES002874,USR01601,LST029,Listing Detail View,2025-02-23 00:17:22,Mobile,Returning
SES002874,USR01601,LST029,Document Engagement,2025-02-23 00:19:22,Mobile,Returning
SES002874,USR01601,LST029,KYC Initiation,2025-02-23 00:23:22,Mobile,Returning
SES002874,USR01601,LST029,Token Selection,2025-02-23 00:28:22,Mobile,Returning
SES002874,USR01601,LST029,Payment Initiated,2025-02-23 00:29:22,Mobile,Returning
SES002875,USR01601,LST003,Homepage,2025-01-17 01:46:15,Mobile,Returning
SES002876,USR01602,LST010,Homepage,2024-12-30 05:42:34,Tablet,First-time
SES002876,USR01602,LST010,Listing Browse,2024-12-30 05:49:34,Tablet,First-time
SES002877,USR01602,LST019,Homepage,2024-12-09 15:01:37,Tablet,First-time
SES002877,USR01602,LST019,Listing Browse,2024-12-09 15:05:37,Tablet,First-time
SES002878,USR01602,LST006,Homepage,2024-12-08 12:01:51,Tablet,First-time
SES002878,USR01602,LST006,Listing Browse,2024-12-08 12:03:51,Tablet,First-time
SES002879,USR01603,LST027,Homepage,2024-11-25 10:09:15,Mobile,First-time
SES002879,USR01603,LST027,Listing Browse,2024-11-25 10:12:15,Mobile,First-time
SES002879,USR01603,LST027,Listing Detail View,2024-11-25 10:13:15,Mobile,First-time
SES002880,USR01603,LST014,Homepage,2024-11-01 09:35:56,Mobile,First-time
SES002880,USR01603,LST014,Listing Browse,2024-11-01 09:42:56,Mobile,First-time
SES002881,USR01603,LST006,Homepage,2024-10-18 06:23:48,Mobile,First-time
SES002882,USR01603,LST026,Homepage,2024-11-01 15:58:42,Mobile,First-time
SES002882,USR01603,LST026,Listing Browse,2024-11-01 15:59:42,Mobile,First-time
SES002882,USR01603,LST026,Listing Detail View,2024-11-01 16:03:42,Mobile,First-time
SES002882,USR01603,LST026,Document Engagement,2024-11-01 16:04:42,Mobile,First-time
SES002882,USR01603,LST026,KYC Initiation,2024-11-01 16:07:42,Mobile,First-time
SES002882,USR01603,LST026,Token Selection,2024-11-01 16:10:42,Mobile,First-time
SES002883,USR01603,LST006,Homepage,2024-11-24 19:06:09,Mobile,First-time
SES002883,USR01603,LST006,Listing Browse,2024-11-24 19:10:09,Mobile,First-time
SES002883,USR01603,LST006,Listing Detail View,2024-11-24 19:18:09,Mobile,First-time
SES002883,USR01603,LST006,Document Engagement,2024-11-24 19:20:09,Mobile,First-time
SES002884,USR01604,LST023,Homepage,2024-11-13 19:04:28,Desktop,First-time
SES002884,USR01604,LST023,Listing Browse,2024-11-13 19:09:28,Desktop,First-time
SES002884,USR01604,LST023,Listing Detail View,2024-11-13 19:15:28,Desktop,First-time
SES002885,USR01604,LST010,Homepage,2024-12-12 08:10:22,Desktop,First-time
SES002885,USR01604,LST010,Listing Browse,2024-12-12 08:14:22,Desktop,First-time
SES002886,USR01604,LST025,Homepage,2024-11-16 07:08:17,Desktop,First-time
SES002886,USR01604,LST025,Listing Browse,2024-11-16 07:11:17,Desktop,First-time
SES002886,USR01604,LST025,Listing Detail View,2024-11-16 07:17:17,Desktop,First-time
SES002887,USR01605,LST030,Homepage,2025-02-17 14:28:24,Mobile,First-time
SES002887,USR01605,LST030,Listing Browse,2025-02-17 14:31:24,Mobile,First-time
SES002888,USR01606,LST006,Homepage,2025-03-20 20:15:41,Mobile,Returning
SES002889,USR01606,LST025,Homepage,2025-03-13 11:33:47,Mobile,Returning
SES002890,USR01606,LST021,Homepage,2025-03-08 17:33:46,Mobile,Returning
SES002891,USR01607,LST006,Homepage,2024-12-20 11:57:20,Mobile,First-time
SES002891,USR01607,LST006,Listing Browse,2024-12-20 12:00:20,Mobile,First-time
SES002892,USR01608,LST029,Homepage,2025-01-05 18:53:58,Mobile,Returning
SES002893,USR01608,LST023,Homepage,2024-11-20 22:48:50,Mobile,Returning
SES002893,USR01608,LST023,Listing Browse,2024-11-20 22:54:50,Mobile,Returning
SES002893,USR01608,LST023,Listing Detail View,2024-11-20 22:56:50,Mobile,Returning
SES002894,USR01608,LST001,Homepage,2025-01-02 11:39:28,Mobile,Returning
SES002894,USR01608,LST001,Listing Browse,2025-01-02 11:40:28,Mobile,Returning
SES002894,USR01608,LST001,Listing Detail View,2025-01-02 11:45:28,Mobile,Returning
SES002895,USR01608,LST008,Homepage,2024-11-12 02:09:01,Mobile,Returning
SES002896,USR01608,LST023,Homepage,2024-12-30 01:06:41,Mobile,Returning
SES002896,USR01608,LST023,Listing Browse,2024-12-30 01:12:41,Mobile,Returning
SES002896,USR01608,LST023,Listing Detail View,2024-12-30 01:14:41,Mobile,Returning
SES002897,USR01608,LST016,Homepage,2024-12-13 08:43:10,Mobile,Returning
SES002897,USR01608,LST016,Listing Browse,2024-12-13 08:46:10,Mobile,Returning
SES002897,USR01608,LST016,Listing Detail View,2024-12-13 08:47:10,Mobile,Returning
SES002898,USR01609,LST025,Homepage,2025-03-29 20:10:21,Mobile,First-time
SES002899,USR01610,LST024,Homepage,2025-02-23 14:54:08,Mobile,Returning
SES002899,USR01610,LST024,Listing Browse,2025-02-23 14:58:08,Mobile,Returning
SES002899,USR01610,LST024,Listing Detail View,2025-02-23 15:00:08,Mobile,Returning
SES002899,USR01610,LST024,Document Engagement,2025-02-23 15:03:08,Mobile,Returning
SES002900,USR01610,LST023,Homepage,2025-02-26 10:24:46,Mobile,Returning
SES002900,USR01610,LST023,Listing Browse,2025-02-26 10:25:46,Mobile,Returning
SES002901,USR01611,LST009,Homepage,2025-03-16 17:00:25,Desktop,First-time
SES002901,USR01611,LST009,Listing Browse,2025-03-16 17:07:25,Desktop,First-time
SES002901,USR01611,LST009,Listing Detail View,2025-03-16 17:12:25,Desktop,First-time
SES002902,USR01611,LST015,Homepage,2025-03-12 17:23:45,Desktop,First-time
SES002902,USR01611,LST015,Listing Browse,2025-03-12 17:28:45,Desktop,First-time
SES002902,USR01611,LST015,Listing Detail View,2025-03-12 17:36:45,Desktop,First-time
SES002902,USR01611,LST015,Document Engagement,2025-03-12 17:41:45,Desktop,First-time
